Review_text,extracted_aspects,inference_time
"The breakfast here was amazing! There were a lot of selection from Local, Asian to Western. The staff were nice and always smiling which gave a pleasant experience for the customers. I was there along with my fellow colleague were served by Mizan. He was...More","staff, breakfast, served",0.41515636444091797
"Amazing food. Very Friendly staff.. Special thanks to Mizan for the care at the buffet breakfast. ""U rock Mizan""","food, staff, buffet breakfast",0.5335586071014404
The breakfast and dinner were amazing! Wonderful service! Thanks to Mizan and other waiters to make us so happy and create any cocktails we want!,"breakfast, dinner, service, waiters, cocktails",0.8794310092926025
Have reviewed several restaurants all across but this restaurant is worth every penny....lovely people and lovely food...especially MIZAN...he took every step to make me feel special and also helped me through the buffet explanation and made me so confortable...will surely come bck again n again...More,"people, food, buffet explanation",0.5283207893371582
"I love to come back to this hotel and this restaurant as well. Amazing staff and tasty food. One of the staff Mizan, took a really good care of us this time. He was very kind, polite and attentive. Great job!","staff, food, staff",0.4158477783203125
"The food is amazing in this restaurant and the service is outstanding! Specially Mizan! He is so approachable, friendly and genuinely nice! You can tell he loves his job! It is totally recommended to dine in here!","food, service, Mizan, dining",0.6490786075592041
"Lovely hotel, lovely food and lovely staff. Specially Mizan, that was amazing with me and my colleagues! He was kind and helpful. I am looking forward to visit the restaurant again","hotel, food, staff, Mizan",0.710430383682251
I visited several times to The Westin Dhaka for çelebrating Anniversary & also some corporate dine in. Everything is fantastic including ďecoration & food. In one word Awesome.,"decoration, food",0.356548547744751
Overall food quality compare to other hotels in Dhaka is the best. I liked the environment and items selection.,"food quality, environment, items selection",0.5508115291595459
This restaurant offers an excellent buffet selection and I have dined there both for breakfast and dinner. Breakfast opens at 6am and offers all the main attractions minus pork and bacon of course. Meat and fish are especially succulent and they prepare wonderful omelettes to...More,"breakfast, buffet selection, meat, fish, omelettes",1.013688087463379
"Pleasant environment. Had afternoon tea - served nicely, well presented but prices not very reasonable - but then The Westin is 5*, with 5* prices of course!.","environment, afternoon tea, prices",0.5029230117797852
"I will not say Seasonal Taste offers the best buffet in town. But they are my favorite till date. Location, service, value for money & food wise this is my most preferred place for a buffet meal. I have been there many many times and...More","location, service, value for money, food, buffet meal",0.9502296447753906
Probably the Best Buffet in Town. Try the Dinner with your closed ones. Enjoyed every item and the place is superb.,"Buffet, Dinner, place",0.5304107666015625
"Although expensive, I think this is the best buffet in Dhaka. both in test and variety. There are many dishes including continental, oriental, indian and even italian. Salad bar and sweet items are also delicious.","dishes, salad bar, sweet items",0.5978410243988037
Westin is a amazing. I like to spend much time in here. The food and the services system really surprized me. Their service people are really helpfull and co operative. One of the service people so called Mr. Mizan is really nice man. tnx westin...More,"food, services people, service",0.5095455646514893
Westin is a five star hotel with a excellent restaurant. The food quality is excellent and the waiters are very friendly. The best of Westin is their ice cream and juices. The juices are of fresh fruits and served with added toppings.It's a good place...More,"food quality, waiters, ice cream, juices, fruits, served",1.047532081604004
"Plenty of menu, excellent atmosphere. Staffs are with smiling face. Right choice for business program.","menu, atmosphere, Staffs",0.4811680316925049
Big spread of the buffet coupled with very caring staff makes it a must visit restaurant when in Dhaka. Best part is breakfast buffet which has got very large variety from across the globe. Highly recommended!,"spread of the buffet, breakfast buffet, staff",0.8335855007171631
Good food - excellent choice in buffet lunch or dinner. Nice and comfortable dinning. Good value for money as sometime they offer some great discounts when using SCB visa cards or local AMEX cards. Always enjoyed the place. Entering the Hotel is an issue due...More,"food, buffet lunch, dinning, discounts, Hotel",0.9248840808868408
"Great breakfast and dinner buffets with incredible east-west diversity, great service and fresh ingredients. Warm dishes could be a bit warmer, but otherwise no complaints","breakfast, dinner buffets, service, ingredients, dishes",0.8342533111572266
"The spread is good and food great on your taste buds. The staff is hospitable, friendly and helpful. What this place needs to do is re-invent it's ambiance to keep the noise levels low....who wants a lot of chitter-chatter at fine dining?","staff, ambiance, noise levels, dining",0.6569619178771973
"always a place to be....awesome food with good variety of buffet...as the name states Seasonal Taste, defines everything...","food, buffet",0.3587198257446289
